,Time,Imports,Country,Tourists,Year
66,2014-06-08,18902511.71875,NLD,23378,2014
67,2014-05-08,21308673.828125,NLD,26551,2014
68,2014-04-08,25631550.78125,NLD,36312,2014
69,2014-03-08,22405535.15625,NLD,42981,2014
70,2014-02-08,19781265.625,NLD,37019,2014
71,2014-01-08,32930312.5,NLD,36000,2014
72,2013-12-08,32806148.4375,NLD,40694,2013
73,2013-11-08,62745031.25,NLD,36770,2013
74,2013-10-08,19247339.84375,NLD,40359,2013
75,2013-09-08,27132564.453125,NLD,31492,2013
76,2013-08-08,9634121.09375,NLD,41469,2013
77,2013-07-08,32119960.9375,NLD,45865,2013
78,2013-06-08,18894822.265625,NLD,26018,2013
79,2013-05-08,17353679.6875,NLD,29642,2013
80,2013-04-08,11007416.9921875,NLD,35545,2013
81,2013-03-08,13242954.1015625,NLD,43483,2013
82,2013-02-08,26704039.0625,NLD,39127,2013
83,2013-01-08,40430339.84375,NLD,34226,2013
84,2012-12-08,20008619.140625,NLD,36819,2012
85,2012-11-08,26891173.828125,NLD,33488,2012
86,2012-10-08,16357281.25,NLD,39165,2012
87,2012-09-08,13840403.3203125,NLD,31530,2012
88,2012-08-08,41013679.6875,NLD,43394,2012
89,2012-07-08,11214985.3515625,NLD,48903,2012
90,2012-06-08,11620276.3671875,NLD,24878,2012
91,2012-05-08,35377726.5625,NLD,27028,2012
92,2012-04-08,36655062.5,NLD,32286,2012
93,2012-03-08,39871597.65625,NLD,37079,2012
94,2012-02-08,39954109.375,NLD,35765,2012
95,2012-01-08,22593498.046875,NLD,33085,2012
96,2011-12-08,120755820.3125,NLD,32252,2011
97,2011-11-08,61668121.09375,NLD,30681,2011
98,2011-10-08,54719449.21875,NLD,43667,2011
99,2011-09-08,23015238.28125,NLD,30076,2011
100,2011-08-08,55438605.46875,NLD,40629,2011
101,2011-07-08,16341323.2421875,NLD,44965,2011
102,2011-06-08,32490132.8125,NLD,21625,2011
103,2011-05-08,24341513.671875,NLD,24995,2011
104,2011-04-08,33046199.21875,NLD,35708,2011
105,2011-03-08,62704812.5,NLD,41555,2011
106,2011-02-08,13764700.1953125,NLD,37516,2011
107,2011-01-08,59675292.96875,NLD,26585,2011
108,2010-12-08,37299195.3125,NLD,27803,2010
109,2010-11-08,27569658.203125,NLD,26298,2010
110,2010-10-08,23546824.21875,NLD,32197,2010
111,2010-09-08,47408347.65625,NLD,22809,2010
112,2010-08-08,17557109.375,NLD,31006,2010
113,2010-07-08,20163908.203125,NLD,36357,2010
114,2010-06-08,35148312.5,NLD,16098,2010
115,2010-05-08,65162148.4375,NLD,25146,2010
116,2010-04-08,65527148.4375,NLD,23374,2010
117,2010-03-08,61943539.0625,NLD,30308,2010
118,2010-02-08,32750126.953125,NLD,29463,2010
119,2010-01-08,35249910.15625,NLD,24052,2010
120,2009-12-08,31949607.421875,NLD,25959,2009
121,2009-11-08,35664339.84375,NLD,23982,2009
122,2009-10-08,22558152.34375,NLD,32629,2009
123,2009-09-08,30472304.6875,NLD,24004,2009
124,2009-08-08,39344730.46875,NLD,33226,2009
125,2009-07-08,33406437.5,NLD,40056,2009
126,2009-06-08,59494726.5625,NLD,18998,2009
127,2009-05-08,24937128.90625,NLD,23569,2009
128,2009-04-08,39482609.375,NLD,29167,2009
129,2009-03-08,24632710.9375,NLD,27557,2009
130,2009-02-08,19729404.296875,NLD,28900,2009
131,2009-01-08,23928599.609375,NLD,25114,2009
132,2008-12-08,16863341.796875,NLD,28279,2008
133,2008-11-08,15027230.46875,NLD,26620,2008
134,2008-10-08,40222312.5,NLD,39690,2008
135,2008-09-08,12134170.8984375,NLD,28684,2008
136,2008-08-08,15466689.453125,NLD,33845,2008
137,2008-07-08,42822984.375,NLD,41741,2008
138,2008-06-08,14887023.4375,NLD,26186,2008
139,2008-05-08,14548797.8515625,NLD,27787,2008
140,2008-04-08,25655876.953125,NLD,34146,2008
141,2008-03-08,17913542.96875,NLD,38589,2008
142,2008-02-08,27122677.734375,NLD,34907,2008
143,2008-01-08,20110431.640625,NLD,27714,2008
144,2007-12-08,9230321.2890625,NLD,30856,2007
145,2007-11-08,21769529.296875,NLD,29800,2007
146,2007-10-08,14517096.6796875,NLD,40502,2007
147,2007-09-08,12707180.6640625,NLD,30984,2007
148,2007-08-08,14868467.7734375,NLD,37946,2007
149,2007-07-08,17316390.625,NLD,46205,2007
150,2007-06-08,15775683.59375,NLD,24129,2007
151,2007-05-08,14842021.484375,NLD,29114,2007
152,2007-04-08,17079419.921875,NLD,35277,2007
153,2007-03-08,33305156.25,NLD,40676,2007
154,2007-02-08,12951939.453125,NLD,36156,2007
155,2007-01-08,14163227.5390625,NLD,30020,2007
156,2006-12-08,12931295.8984375,NLD,34588,2006
157,2006-11-08,14202126.953125,NLD,30794,2006
158,2006-10-08,31456000.0,NLD,41620,2006
159,2006-09-08,11884150.390625,NLD,32238,2006
160,2006-08-08,11960788.0859375,NLD,39418,2006
161,2006-07-08,49168410.15625,NLD,50725,2006
162,2006-06-08,15057874.0234375,NLD,26842,2006
163,2006-05-08,19798453.125,NLD,32418,2006
164,2006-04-08,36666871.09375,NLD,38034,2006
165,2006-03-08,27439544.921875,NLD,41379,2006
166,2006-02-08,19061283.203125,NLD,37045,2006
167,2006-01-08,14748682.6171875,NLD,34591,2006
168,2005-12-08,15503227.5390625,NLD,32668,2005
169,2005-11-08,19471753.90625,NLD,33327,2005
170,2005-10-08,43155640.625,NLD,44692,2005
171,2005-09-08,31338042.96875,NLD,29887,2005
172,2005-08-08,10912200.1953125,NLD,34146,2005
173,2005-07-08,26284916.015625,NLD,42834,2005
174,2005-06-08,36259570.3125,NLD,23666,2005
175,2005-05-08,21849541.015625,NLD,28737,2005
176,2005-04-08,29486923.828125,NLD,32314,2005
177,2005-03-08,20572070.3125,NLD,39133,2005
178,2005-02-08,12482947.265625,NLD,43179,2005
179,2005-01-08,10614293.9453125,NLD,44022,2005
180,2004-12-08,19716736.328125,NLD,37253,2004
181,2004-11-08,12272782.2265625,NLD,33262,2004
182,2004-10-08,13972980.46875,NLD,42318,2004
183,2004-09-08,9796906.25,NLD,29476,2004
184,2004-08-08,11265341.796875,NLD,34483,2004
185,2004-07-08,11847541.9921875,NLD,43524,2004
186,2004-06-08,22763134.765625,NLD,22738,2004
187,2004-05-08,9536462.890625,NLD,31739,2004
188,2004-04-08,10526717.7734375,NLD,38126,2004
189,2004-03-08,11665019.53125,NLD,43310,2004
190,2004-02-08,9636011.71875,NLD,45954,2004
191,2004-01-08,10511429.6875,NLD,38740,2004
192,2003-12-08,10811206.0546875,NLD,38940,2003
193,2003-11-08,13338087.890625,NLD,32578,2003
194,2003-10-08,12855236.328125,NLD,44220,2003
195,2003-09-08,12352442.3828125,NLD,30148,2003
196,2003-08-08,10494795.8984375,NLD,36720,2003
197,2003-07-08,12800133.7890625,NLD,50847,2003
198,2003-06-08,12080100.5859375,NLD,32039,2003
199,2003-05-08,16372087.890625,NLD,36268,2003
200,2003-04-08,14750936.5234375,NLD,42150,2003
201,2003-03-08,13633386.71875,NLD,50113,2003
202,2003-02-08,14832021.484375,NLD,44639,2003
203,2003-01-08,11788892.578125,NLD,42167,2003
204,2002-12-08,13022057.6171875,NLD,42661,2002
205,2002-11-08,13874825.1953125,NLD,39603,2002
206,2002-10-08,12049112.3046875,NLD,43413,2002
207,2002-09-08,10723704.1015625,NLD,37263,2002
208,2002-08-08,16123434.5703125,NLD,39752,2002
209,2002-07-08,14917422.8515625,NLD,47491,2002
210,2002-06-08,13400466.796875,NLD,31156,2002
211,2002-05-08,12158234.375,NLD,34287,2002
212,2002-04-08,14539019.53125,NLD,41936,2002
213,2002-03-08,12045785.15625,NLD,51378,2002
214,2002-02-08,11571242.1875,NLD,47718,2002
215,2002-01-08,14580949.21875,NLD,35388,2002
216,2001-12-08,12849721.6796875,NLD,41218,2001
217,2001-11-08,14055710.9375,NLD,42119,2001
218,2001-10-08,14652466.796875,NLD,48266,2001
219,2001-09-08,11478048.828125,NLD,39531,2001
220,2001-08-08,14410524.4140625,NLD,44378,2001
221,2001-07-08,14348832.03125,NLD,49626,2001
222,2001-06-08,15478564.453125,NLD,31556,2001
223,2001-05-08,12765098.6328125,NLD,35341,2001
224,2001-04-08,12319095.703125,NLD,43022,2001
225,2001-03-08,12786506.8359375,NLD,51693,2001
226,2001-02-08,10798400.390625,NLD,44521,2001
227,2001-01-08,12174543.9453125,NLD,40244,2001
228,2000-12-08,13077144.53125,NLD,45340,2000
229,2000-11-08,13343019.53125,NLD,42572,2000
230,2000-10-08,13696351.5625,NLD,49986,2000
231,2000-09-08,11370963.8671875,NLD,38538,2000
232,2000-08-08,12083752.9296875,NLD,41365,2000
233,2000-07-08,12714920.8984375,NLD,52431,2000
234,2000-06-08,13585491.2109375,NLD,32224,2000
235,2000-05-08,13673463.8671875,NLD,35602,2000
236,2000-04-08,12448452.1484375,NLD,45337,2000
237,2000-03-08,15648671.875,NLD,52028,2000
238,2000-02-08,12040646.484375,NLD,42117,2000
239,2000-01-08,14547488.28125,NLD,38854,2000
0,2019-12-08,5420859.86328125,IRL,42719,2019
1,2019-11-08,3397418.9453125,IRL,37858,2019
2,2019-10-08,5565074.21875,IRL,54707,2019
3,2019-09-08,5147120.1171875,IRL,51871,2019
4,2019-08-08,4466627.9296875,IRL,56433,2019
5,2019-07-08,6118846.19140625,IRL,58409,2019
6,2019-06-08,4735791.9921875,IRL,56244,2019
7,2019-05-08,5029959.9609375,IRL,52261,2019
8,2019-04-08,4937562.01171875,IRL,51962,2019
9,2019-03-08,3492199.951171875,IRL,45394,2019
10,2019-02-08,4336886.23046875,IRL,37935,2019
11,2019-01-08,4064662.109375,IRL,39663,2019
12,2018-12-08,3722539.0625,IRL,38778,2018
13,2018-11-08,4222801.7578125,IRL,36181,2018
14,2018-10-08,5536122.0703125,IRL,50959,2018
15,2018-09-08,4535220.21484375,IRL,50606,2018
16,2018-08-08,6705367.1875,IRL,50111,2018
17,2018-07-08,5914826.171875,IRL,57615,2018
18,2018-06-08,5064504.8828125,IRL,58114,2018
19,2018-05-08,4865223.14453125,IRL,51424,2018
20,2018-04-08,3836537.109375,IRL,45314,2018
21,2018-03-08,3700700.927734375,IRL,42737,2018
22,2018-02-08,3373155.029296875,IRL,35138,2018
23,2018-01-08,4963180.17578125,IRL,39074,2018
24,2017-12-08,4367020.99609375,IRL,38016,2017
25,2017-11-08,4919824.21875,IRL,34258,2017
26,2017-10-08,4053887.939453125,IRL,49972,2017
27,2017-09-08,6253084.9609375,IRL,48712,2017
28,2017-08-08,4230436.03515625,IRL,48432,2017
29,2017-07-08,6175160.15625,IRL,58465,2017
30,2017-06-08,6090346.19140625,IRL,57086,2017
31,2017-05-08,4694282.2265625,IRL,43057,2017
32,2017-04-08,3901236.083984375,IRL,44485,2017
33,2017-03-08,4125569.82421875,IRL,39965,2017
34,2017-02-08,3476323.974609375,IRL,33199,2017
35,2017-01-08,4616729.00390625,IRL,36406,2017
36,2016-12-08,4833994.140625,IRL,37079,2016
37,2016-11-08,3340728.02734375,IRL,34684,2016
38,2016-10-08,6265603.02734375,IRL,45713,2016
39,2016-09-08,4745919.921875,IRL,45223,2016
40,2016-08-08,4258428.22265625,IRL,42299,2016
41,2016-07-08,5749599.12109375,IRL,53619,2016
42,2016-06-08,4740721.19140625,IRL,51395,2016
43,2016-05-08,5238389.16015625,IRL,39716,2016
44,2016-04-08,4851332.03125,IRL,39146,2016
45,2016-03-08,3953693.115234375,IRL,41021,2016
46,2016-02-08,4950681.15234375,IRL,33537,2016
47,2016-01-08,2234597.900390625,IRL,33579,2016
48,2015-12-08,6517918.9453125,IRL,31685,2015
49,2015-11-08,3920160.888671875,IRL,29984,2015
50,2015-10-08,4734722.16796875,IRL,40981,2015
51,2015-09-08,4077336.9140625,IRL,41745,2015
52,2015-08-08,4551464.84375,IRL,40210,2015
53,2015-07-08,4820373.046875,IRL,51743,2015
54,2015-06-08,4660759.765625,IRL,52682,2015
55,2015-05-08,2793781.982421875,IRL,38120,2015
56,2015-04-08,3100781.982421875,IRL,35568,2015
57,2015-03-08,3757312.01171875,IRL,34216,2015
58,2015-02-08,4048731.93359375,IRL,29801,2015
59,2015-01-08,4647618.1640625,IRL,30543,2015
60,2014-12-08,3922111.083984375,IRL,25326,2014
61,2014-11-08,4609627.9296875,IRL,25647,2014
62,2014-10-08,4794742.1875,IRL,38119,2014
63,2014-09-08,3267966.064453125,IRL,38997,2014
64,2014-08-08,5419934.08203125,IRL,42450,2014
65,2014-07-08,5477798.828125,IRL,49831,2014
66,2014-06-08,5021847.16796875,IRL,46458,2014
67,2014-05-08,4627730.95703125,IRL,37561,2014
68,2014-04-08,3877737.060546875,IRL,35258,2014
69,2014-03-08,4900759.765625,IRL,29008,2014
70,2014-02-08,3950435.05859375,IRL,26161,2014
71,2014-01-08,2739289.0625,IRL,26992,2014
72,2013-12-08,4766582.03125,IRL,24909,2013
73,2013-11-08,4569127.9296875,IRL,24309,2013
74,2013-10-08,3771504.8828125,IRL,38769,2013
75,2013-09-08,2873259.033203125,IRL,37896,2013
76,2013-08-08,4917644.04296875,IRL,41734,2013
77,2013-07-08,6164356.93359375,IRL,45889,2013
78,2013-06-08,5030765.13671875,IRL,44817,2013
79,2013-05-08,4901494.140625,IRL,34416,2013
80,2013-04-08,4500776.85546875,IRL,31814,2013
81,2013-03-08,2104860.107421875,IRL,33605,2013
82,2013-02-08,3450798.095703125,IRL,26665,2013
83,2013-01-08,3997968.017578125,IRL,27568,2013
84,2012-12-08,3551652.099609375,IRL,25669,2012
85,2012-11-08,4881091.796875,IRL,27518,2012
86,2012-10-08,5191780.76171875,IRL,37352,2012
87,2012-09-08,2735757.080078125,IRL,35800,2012
88,2012-08-08,5344581.0546875,IRL,33588,2012
89,2012-07-08,5164043.9453125,IRL,38955,2012
90,2012-06-08,5430881.8359375,IRL,36913,2012
91,2012-05-08,4097474.12109375,IRL,30659,2012
92,2012-04-08,3344926.025390625,IRL,28964,2012
93,2012-03-08,3942500.0,IRL,28935,2012
94,2012-02-08,4839125.0,IRL,26695,2012
95,2012-01-08,3791535.888671875,IRL,27212,2012
96,2011-12-08,4216454.1015625,IRL,24734,2011
97,2011-11-08,6792250.0,IRL,25466,2011
98,2011-10-08,3900862.060546875,IRL,38399,2011
99,2011-09-08,4485799.8046875,IRL,37627,2011
100,2011-08-08,3610966.064453125,IRL,38034,2011
101,2011-07-08,5843937.01171875,IRL,46575,2011
102,2011-06-08,6067279.78515625,IRL,40461,2011
103,2011-05-08,3826927.001953125,IRL,34609,2011
104,2011-04-08,5249731.93359375,IRL,33097,2011
105,2011-03-08,5794919.921875,IRL,29979,2011
106,2011-02-08,5222591.796875,IRL,27782,2011
107,2011-01-08,4723106.93359375,IRL,28438,2011
108,2010-12-08,6468784.1796875,IRL,21553,2010
109,2010-11-08,4632256.8359375,IRL,22516,2010
110,2010-10-08,4712199.21875,IRL,31698,2010
111,2010-09-08,5907001.953125,IRL,29387,2010
112,2010-08-08,7645532.2265625,IRL,35650,2010
113,2010-07-08,8007165.0390625,IRL,41094,2010
114,2010-06-08,4326368.1640625,IRL,35505,2010
115,2010-05-08,5695170.8984375,IRL,30178,2010
116,2010-04-08,18070107.421875,IRL,19154,2010
117,2010-03-08,4616792.96875,IRL,27024,2010
118,2010-02-08,10906482.421875,IRL,25011,2010
119,2010-01-08,5885694.82421875,IRL,26935,2010
120,2009-12-08,4908658.203125,IRL,22662,2009
121,2009-11-08,3826500.0,IRL,24096,2009
122,2009-10-08,3589422.119140625,IRL,31505,2009
123,2009-09-08,5842345.21484375,IRL,30276,2009
124,2009-08-08,5659945.80078125,IRL,36725,2009
125,2009-07-08,5359740.234375,IRL,35028,2009
126,2009-06-08,7017859.86328125,IRL,32656,2009
127,2009-05-08,3962562.98828125,IRL,34574,2009
128,2009-04-08,4510647.94921875,IRL,28176,2009
129,2009-03-08,3752055.908203125,IRL,31713,2009
130,2009-02-08,3451043.9453125,IRL,29479,2009
131,2009-01-08,1951406.982421875,IRL,35021,2009
132,2008-12-08,2743952.880859375,IRL,31444,2008
133,2008-11-08,2988663.0859375,IRL,32406,2008
134,2008-10-08,4428381.8359375,IRL,39924,2008
135,2008-09-08,4045378.90625,IRL,43980,2008
136,2008-08-08,5370245.1171875,IRL,51419,2008
137,2008-07-08,4815273.92578125,IRL,50883,2008
138,2008-06-08,5464492.1875,IRL,50101,2008
139,2008-05-08,3580554.931640625,IRL,46346,2008
140,2008-04-08,4157062.98828125,IRL,30842,2008
141,2008-03-08,6119374.0234375,IRL,44451,2008
142,2008-02-08,5636769.04296875,IRL,35649,2008
143,2008-01-08,5454380.859375,IRL,35255,2008
144,2007-12-08,3390312.01171875,IRL,34917,2007
145,2007-11-08,3697409.912109375,IRL,28946,2007
146,2007-10-08,7118548.828125,IRL,39311,2007
147,2007-09-08,3753116.943359375,IRL,50193,2007
148,2007-08-08,8880913.0859375,IRL,45994,2007
149,2007-07-08,6738979.00390625,IRL,51805,2007
150,2007-06-08,3678382.080078125,IRL,47158,2007
151,2007-05-08,5603591.796875,IRL,38107,2007
152,2007-04-08,3719219.970703125,IRL,33409,2007
153,2007-03-08,5286326.171875,IRL,39820,2007
154,2007-02-08,3400041.015625,IRL,33290,2007
155,2007-01-08,6319931.15234375,IRL,30448,2007
156,2006-12-08,3808885.986328125,IRL,31580,2006
157,2006-11-08,5581180.17578125,IRL,22193,2006
158,2006-10-08,4621633.7890625,IRL,34894,2006
159,2006-09-08,4374936.03515625,IRL,40336,2006
160,2006-08-08,4503936.03515625,IRL,41643,2006
161,2006-07-08,6793630.859375,IRL,51570,2006
162,2006-06-08,4002085.9375,IRL,41453,2006
163,2006-05-08,5357579.1015625,IRL,33570,2006
164,2006-04-08,2721134.033203125,IRL,32860,2006
165,2006-03-08,6479571.77734375,IRL,28826,2006
166,2006-02-08,3599037.109375,IRL,28034,2006
167,2006-01-08,4187285.15625,IRL,28783,2006
168,2005-12-08,5215651.85546875,IRL,25735,2005
169,2005-11-08,3312611.083984375,IRL,21468,2005
170,2005-10-08,4983463.8671875,IRL,40180,2005
171,2005-09-08,2667930.908203125,IRL,39565,2005
172,2005-08-08,8790106.4453125,IRL,40935,2005
173,2005-07-08,7373657.2265625,IRL,51257,2005
174,2005-06-08,5619770.01953125,IRL,43089,2005
175,2005-05-08,4864298.828125,IRL,36015,2005
176,2005-04-08,4213624.0234375,IRL,27899,2005
177,2005-03-08,4232471.19140625,IRL,29364,2005
178,2005-02-08,3604493.896484375,IRL,27725,2005
179,2005-01-08,2989324.951171875,IRL,30391,2005
180,2004-12-08,5706410.15625,IRL,24613,2004
181,2004-11-08,6123090.8203125,IRL,19431,2004
182,2004-10-08,13194249.0234375,IRL,36900,2004
183,2004-09-08,3285516.11328125,IRL,40436,2004
184,2004-08-08,7756666.015625,IRL,44384,2004
185,2004-07-08,6743709.9609375,IRL,46083,2004
186,2004-06-08,4666670.8984375,IRL,38679,2004
187,2004-05-08,4926147.94921875,IRL,40602,2004
188,2004-04-08,3974264.892578125,IRL,28944,2004
189,2004-03-08,4340389.16015625,IRL,26950,2004
190,2004-02-08,2578781.982421875,IRL,29504,2004
191,2004-01-08,4283021.97265625,IRL,30088,2004
192,2003-12-08,4570539.0625,IRL,23138,2003
193,2003-11-08,5048582.03125,IRL,24227,2003
194,2003-10-08,6088791.9921875,IRL,33988,2003
195,2003-09-08,6733308.10546875,IRL,36146,2003
196,2003-08-08,5013724.12109375,IRL,43347,2003
197,2003-07-08,7206706.0546875,IRL,42169,2003
198,2003-06-08,4478488.76953125,IRL,42829,2003
199,2003-05-08,5040867.1875,IRL,36598,2003
200,2003-04-08,3327022.94921875,IRL,25986,2003
201,2003-03-08,4502758.7890625,IRL,28763,2003
202,2003-02-08,3256377.9296875,IRL,26050,2003
203,2003-01-08,4010113.037109375,IRL,26828,2003
204,2002-12-08,3938050.048828125,IRL,23990,2002
205,2002-11-08,2441773.92578125,IRL,21888,2002
206,2002-10-08,4661454.1015625,IRL,32424,2002
207,2002-09-08,3465144.04296875,IRL,38285,2002
208,2002-08-08,3489849.12109375,IRL,40629,2002
209,2002-07-08,5260198.2421875,IRL,38650,2002
210,2002-06-08,4248523.92578125,IRL,41166,2002
211,2002-05-08,3613312.98828125,IRL,32533,2002
212,2002-04-08,4674327.1484375,IRL,23729,2002
213,2002-03-08,3496194.091796875,IRL,31367,2002
214,2002-02-08,3547346.923828125,IRL,24346,2002
215,2002-01-08,4423071.77734375,IRL,22776,2002
216,2001-12-08,6404213.8671875,IRL,22437,2001
217,2001-11-08,5525298.828125,IRL,17843,2001
218,2001-10-08,5331169.921875,IRL,32038,2001
219,2001-09-08,3639108.88671875,IRL,40421,2001
220,2001-08-08,4109520.99609375,IRL,37761,2001
221,2001-07-08,6116174.8046875,IRL,41336,2001
222,2001-06-08,4257269.04296875,IRL,38560,2001
223,2001-05-08,3525409.912109375,IRL,32125,2001
224,2001-04-08,3893965.087890625,IRL,23605,2001
225,2001-03-08,3086718.017578125,IRL,23270,2001
226,2001-02-08,2620033.935546875,IRL,19196,2001
227,2001-01-08,2353199.951171875,IRL,17842,2001
228,2000-12-08,5410173.828125,IRL,19280,2000
229,2000-11-08,2620905.029296875,IRL,14838,2000
230,2000-10-08,5140738.76953125,IRL,30216,2000
231,2000-09-08,3671854.98046875,IRL,34145,2000
232,2000-08-08,2411434.08203125,IRL,33679,2000
233,2000-07-08,1870458.0078125,IRL,40640,2000
234,2000-06-08,4833275.87890625,IRL,33554,2000
235,2000-05-08,4542349.12109375,IRL,28452,2000
236,2000-04-08,2641004.8828125,IRL,19377,2000
237,2000-03-08,4636273.92578125,IRL,17227,2000
238,2000-02-08,2430752.9296875,IRL,16575,2000
239,2000-01-08,4063343.017578125,IRL,17776,2000
0,2019-12-08,2181743.896484375,SWE,72895,2019
1,2019-11-08,3249156.982421875,SWE,71596,2019
2,2019-10-08,1948982.0556640625,SWE,38989,2019
3,2019-09-08,1524801.025390625,SWE,9416,2019
4,2019-08-08,2310375.0,SWE,9921,2019
5,2019-07-08,14556946.2890625,SWE,12356,2019
6,2019-06-08,2520530.029296875,SWE,10247,2019
7,2019-05-08,18396423.828125,SWE,9240,2019
8,2019-04-08,2066655.029296875,SWE,34150,2019
9,2019-03-08,14550664.0625,SWE,72588,2019
10,2019-02-08,1812093.994140625,SWE,68687,2019
11,2019-01-08,25905990.234375,SWE,73264,2019
12,2018-12-08,36711113.28125,SWE,78828,2018
13,2018-11-08,2023796.0205078125,SWE,73583,2018
14,2018-10-08,28303847.65625,SWE,42616,2018
15,2018-09-08,20824078.125,SWE,9653,2018
16,2018-08-08,1174092.041015625,SWE,10604,2018
17,2018-07-08,26437359.375,SWE,11206,2018
18,2018-06-08,9527517.578125,SWE,9863,2018
19,2018-05-08,8271720.703125,SWE,9702,2018
20,2018-04-08,45478300.78125,SWE,36253,2018
21,2018-03-08,15704290.0390625,SWE,87255,2018
22,2018-02-08,22367494.140625,SWE,80503,2018
23,2018-01-08,18298769.53125,SWE,89609,2018
24,2017-12-08,7572953.125,SWE,94716,2017
25,2017-11-08,15800781.25,SWE,87570,2017
26,2017-10-08,12136022.4609375,SWE,51315,2017
27,2017-09-08,16378896.484375,SWE,10773,2017
28,2017-08-08,11850964.84375,SWE,11830,2017
29,2017-07-08,3196178.955078125,SWE,11018,2017
30,2017-06-08,15660820.3125,SWE,10010,2017
31,2017-05-08,2027336.0595703125,SWE,9946,2017
32,2017-04-08,12105996.09375,SWE,44084,2017
33,2017-03-08,13121993.1640625,SWE,82836,2017
34,2017-02-08,5871386.23046875,SWE,81003,2017
35,2017-01-08,48353027.34375,SWE,90780,2017
36,2016-12-08,14084885.7421875,SWE,89348,2016
37,2016-11-08,7702670.8984375,SWE,87242,2016
38,2016-10-08,13308581.0546875,SWE,46225,2016
39,2016-09-08,5911319.82421875,SWE,9290,2016
40,2016-08-08,20649226.5625,SWE,10294,2016
41,2016-07-08,6125436.03515625,SWE,9010,2016
42,2016-06-08,6083038.0859375,SWE,9692,2016
43,2016-05-08,9206415.0390625,SWE,7278,2016
44,2016-04-08,9290909.1796875,SWE,31442,2016
45,2016-03-08,11691502.9296875,SWE,77080,2016
46,2016-02-08,10940442.3828125,SWE,80155,2016
47,2016-01-08,7761933.10546875,SWE,89769,2016
48,2015-12-08,7076034.1796875,SWE,82443,2015
49,2015-11-08,9861910.15625,SWE,81012,2015
50,2015-10-08,11290370.1171875,SWE,44788,2015
51,2015-09-08,17529132.8125,SWE,9017,2015
52,2015-08-08,8627515.625,SWE,7332,2015
53,2015-07-08,19298744.140625,SWE,8429,2015
54,2015-06-08,33572609.375,SWE,7451,2015
55,2015-05-08,2128236.083984375,SWE,6719,2015
56,2015-04-08,2159393.06640625,SWE,34528,2015
57,2015-03-08,3901077.880859375,SWE,77964,2015
58,2015-02-08,11009179.6875,SWE,76412,2015
59,2015-01-08,11855936.5234375,SWE,83996,2015
60,2014-12-08,2630082.03125,SWE,84073,2014
61,2014-11-08,8528532.2265625,SWE,84460,2014
62,2014-10-08,13865890.625,SWE,45522,2014
63,2014-09-08,45280695.3125,SWE,8600,2014
64,2014-08-08,1432760.986328125,SWE,7155,2014
65,2014-07-08,23711638.671875,SWE,8667,2014
66,2014-06-08,2785375.0,SWE,7250,2014
67,2014-05-08,2880262.939453125,SWE,6662,2014
68,2014-04-08,21781869.140625,SWE,39565,2014
69,2014-03-08,2377152.099609375,SWE,83311,2014
70,2014-02-08,2601823.974609375,SWE,79827,2014
71,2014-01-08,20880857.421875,SWE,89149,2014
72,2013-12-08,2046073.974609375,SWE,96379,2013
73,2013-11-08,17048076.171875,SWE,94733,2013
74,2013-10-08,4282479.00390625,SWE,48379,2013
75,2013-09-08,2523510.009765625,SWE,8071,2013
76,2013-08-08,27018171.875,SWE,7277,2013
77,2013-07-08,21541548.828125,SWE,8980,2013
78,2013-06-08,21443488.28125,SWE,7205,2013
79,2013-05-08,17922314.453125,SWE,7141,2013
80,2013-04-08,2026384.033203125,SWE,31748,2013
81,2013-03-08,9398636.71875,SWE,80644,2013
82,2013-02-08,11241736.328125,SWE,72176,2013
83,2013-01-08,2478340.087890625,SWE,76477,2013
84,2012-12-08,2376341.064453125,SWE,80585,2012
85,2012-11-08,2535104.98046875,SWE,75025,2012
86,2012-10-08,20872882.8125,SWE,37336,2012
87,2012-09-08,1947140.9912109375,SWE,5864,2012
88,2012-08-08,11335472.65625,SWE,5078,2012
89,2012-07-08,22633041.015625,SWE,5010,2012
90,2012-06-08,14088983.3984375,SWE,4531,2012
91,2012-05-08,27894369.140625,SWE,4347,2012
92,2012-04-08,4259006.8359375,SWE,25141,2012
93,2012-03-08,4414478.02734375,SWE,69163,2012
94,2012-02-08,3048875.0,SWE,66776,2012
95,2012-01-08,2596235.107421875,SWE,71913,2012
96,2011-12-08,3576349.12109375,SWE,71191,2011
97,2011-11-08,2275295.8984375,SWE,69364,2011
98,2011-10-08,2210185.05859375,SWE,38929,2011
99,2011-09-08,23604390.625,SWE,5822,2011
100,2011-08-08,3811566.89453125,SWE,7426,2011
101,2011-07-08,21395537.109375,SWE,6289,2011
102,2011-06-08,3174735.107421875,SWE,6122,2011
103,2011-05-08,2144010.986328125,SWE,5250,2011
104,2011-04-08,3693347.900390625,SWE,38530,2011
105,2011-03-08,20428902.34375,SWE,70664,2011
106,2011-02-08,3171410.888671875,SWE,63949,2011
107,2011-01-08,2199876.953125,SWE,59706,2011
108,2010-12-08,17919503.90625,SWE,55673,2010
109,2010-11-08,14384334.9609375,SWE,53650,2010
110,2010-10-08,2747724.12109375,SWE,31384,2010
111,2010-09-08,2906517.08984375,SWE,7485,2010
112,2010-08-08,2378104.00390625,SWE,7365,2010
